Step,target_std: 0.033,target_std: 0.0033,target_std: 0.00033,target_std: 0.33
0.032,3135.42973,2167.0463462903012,2321.7210720485623,2570.3253585
0.0325,3116.491824,2202.1091027692305,660.5579913879598,2634.143622
0.033,3122.38191,2248.0994995478263,187.62415786313045,2611.199568
0.0335,3156.420784,2345.9245858140466,1911.7474863705686,2620.823688
0.034,3210.832484,2385.444323276254,24.757624789317724,2532.613932
0.0345,3184.221575,2148.563603807358,-18.70610719781672,2576.984592
0.035,3204.271953,2252.4882024615385,2179.3631736153843,2626.061541
0.0355,3128.497548,2241.14635286689,1705.4261891917058,2552.6878425
0.036,3236.627578,2520.5441050996656,326.09609170145814,2666.8592325
0.0365,3262.795107,2455.630463757859,2730.1978975328425,2736.6544995000004
0.037,3263.139561,2444.153308288963,2514.7353403593306,2544.9375495
0.0375,3268.234205,2427.1934827826085,2845.3336780709024,2555.946237
0.038,3287.250093,2410.589858480937,2025.586166219398,2660.5522905
0.0385,3271.916207,2472.765021400669,2880.829146407224,2690.5395630000003
0.039,3214.681073,2294.9900182628758,2957.057672800936,2602.5021315
0.0395,3161.087499,2576.8396171130435,3105.688997064348,2655.8959830000003
0.04,3245.30815,2459.887725886288,1301.1954884454851,2582.669967
0.0405,3259.170721,2574.023607052843,3134.3443383735116,2723.036145
0.041,3145.142332,2794.157146143144,3238.098057309699,2701.5134505
0.0415,3263.35328,2858.7127646983276,3204.8206038940466,2643.6339345
0.042,2968.122405,2784.739846697659,3261.73258754796,2668.6106895000003
0.0425,3292.683897,3138.8496467558534,3263.6183852508366,2675.8512525
0.043,3280.516603,2982.8751569585284,2020.5814147142473,2696.4378255
0.0435,3279.04116,3068.0813975545148,3366.9550061463547,2726.807835
0.044,3259.962412,2969.566028046823,3690.866951693244,1864.082013
0.0445,3265.37132,3048.6188028963206,3657.3072600765217,2368.5207195000003
0.045,3236.406915,2851.222618568562,2361.1036215986624,2539.4680635
0.0455,3282.337084,3172.4254158715717,3614.9712847315054,2707.656261
0.046,3251.435239,3412.7786597565214,3817.7193509304343,2671.1844975
0.0465,3258.445557,3113.46349883077,3572.9866682461534,2716.901397
0.047,3263.568505,3146.6922711364546,138.57774542928428,2670.50421
0.0475,3244.810627,3384.4041993311043,3840.7817425337794,2747.4688020000003
0.048,3024.297616,3012.683248282943,4012.0603311019395,2763.866157
0.0485,3307.026988,3356.9647824668896,3997.0476060157857,2758.9301775
0.049,3321.095785,3464.6995186321074,2068.9093609832776,2662.3893195
0.0495,3328.175148,3296.5748665311035,4241.017658094983,2741.0232075000004
0.05,3298.869266,3446.9377087023418,4103.328221021405,2850.0900135
0.0505,3300.909139,3449.823048973913,4102.092715817525,2832.4479405
0.051,3339.11951,3075.34733774515,4055.571964840401,2788.9826745
0.0515,3313.383304,3489.9843501003347,4253.862035618461,2798.689059
0.052,3354.527781,3473.3272224040134,4031.9026407018055,2689.4560380000003
0.0525,3358.869453,3708.0235700869566,160.38831167130436,2866.175718
0.053,3354.442422,3922.5194419230766,4496.247912255919,2775.708759
0.0535,3333.365212,3792.062596227425,4581.62837326127,2806.1343885
0.054,3226.201677,3856.3659189123746,4621.433991089765,2770.7845035
0.0545,3399.424845,4053.8744798153843,3327.859597052307,2866.616649
0.055,3394.535299,3944.1967405351174,3044.805904819398,2780.0265675
0.0555,3422.734855,4116.47072241873,4783.387742458863,2818.0184805
0.056,3397.547662,4086.3359746929764,4830.2854706343805,2811.160083
0.0565,3447.341895,4075.288572876254,4411.082192847358,2825.221803
0.057,3216.035234,4068.475892581939,4814.367068457926,2847.310704
0.0575,3453.46837,3965.51874038796,4976.650229244146,2894.5516725
0.058,3483.032242,4183.272121507693,518.9640287138461,2926.4035665
0.0585,2977.209294,3959.8362015973244,4957.417131917056,2918.1200295
0.059,3173.865501,4104.225293582609,4616.040711580869,2797.039221
0.0595,3479.612651,4169.131948088295,5098.3085561739135,2917.7330685
0.06,3477.295472,4374.530569571906,5036.411557963879,2931.814554
0.0605,3519.334093,4275.525122227425,5112.5871883860855,3079.958541
0.061,3540.743808,4315.018522661539,5269.388873954248,2931.411075
0.0615,3555.438825,4273.620584452174,5352.836260020869,2971.5723315
0.062,3560.491959,4499.259539174582,5391.78325257806,2871.059553
0.0625,3529.059876,4588.041738361204,4572.006699245485,2919.41715
0.063,3582.945799,4494.748084849498,5365.716050668896,2884.870584
0.0635,3631.012667,4586.176443012709,5083.168576220468,2852.139222
0.064,3638.109498,4522.524818697659,5346.4159741737785,2927.980809
0.0645,3298.017627,4492.468812132442,5242.011629458996,3039.6428775000004
0.065,3645.552478,4443.410309344481,5468.412151723745,2987.6413005
0.0655,3689.186533,4790.849736313044,4717.030851193043,2931.5092545
0.066,3715.810017,4673.674688656187,5422.377372568293,2998.9418925
0.0665,3695.458071,4865.313256414715,5754.237754708762,2982.5256345000003
0.067,3735.285382,4844.156056751171,5598.430341256589,2978.618001
0.0675,3763.371645,4933.830782608696,5451.129733913043,3008.071647
0.068,3305.101387,4842.227393016722,4788.846505800936,2928.8366025
0.0685,3741.080626,4859.886013020736,5630.345600228227,2949.222978
0.069,3844.012139,4920.052091301003,5524.358754289096,3035.242554
0.0695,3877.275748,5022.796767323077,5720.848447396923,2971.8687735
0.07,3907.679541,5035.513564986622,5644.448340339799,3034.9695465
0.0705,3833.419177,5074.131838861538,5888.388162495251,3086.6995665000004
0.071,3855.132659,5044.010203723077,5609.902061609765,2961.887748
0.0715,4016.728721,5260.155228639464,5898.961036688695,3011.9926005
0.072,4018.108612,5107.954911243479,5884.362054735652,3091.295862
0.0725,4086.011587,5144.958044588629,5841.625118037457,3040.394421
0.073,4058.639827,5201.648697302341,6163.58397168535,3049.2295725000004
0.0735,3914.477702,5262.841355467559,6193.462745539531,3088.7404260000003
0.074,4100.074892,5220.762476198663,6085.212470522676,2936.322615
0.0745,4089.513971,5191.846514370569,5984.045497429298,3030.1839585
0.075,4104.673,5166.520507555184,6369.483656373244,3056.4051345
0.0755,4130.351988,5293.939310812039,6157.922088302876,3027.083349
0.076,4133.878788,5155.083692286287,6262.068500607089,3055.8316515
0.0765,4110.712357,5278.479696496322,6304.248474008294,3012.239421
0.077,4094.692697,5032.6580658448165,6187.2264538421405,3047.2590330000003
0.0775,4105.205793,4892.615236949832,6127.7940271598645,3065.39934
0.078,4130.290758,5377.52489136923,6199.735853358126,3053.7383535
0.0785,4077.345273,5563.683067356522,6438.422050845217,3157.251999
0.079,4052.016066,5354.572852096991,6426.58927092,3088.3745385
0.0795,4058.223796,5517.02505704883,6418.689616475183,3099.0347055
0.08,4037.230123,5538.842703695652,6696.621778772575,3081.3153045
0.0805,2040.486651,5357.422345345819,6480.886302541538,3092.5502385
0.081,4155.029628,5344.228641353846,6795.344522486153,3146.4506535
0.0815,4088.986073,1713.170231967893,6636.905182142074,3099.28266
0.082,4115.6529,5532.3787706675585,6571.089054657123,3118.497594
0.0825,4166.023379,5471.519624294314,6549.88361094448,3066.962493
0.083,4125.959069,5894.268479173913,6889.671571453109,3143.5042470000003
0.0835,4139.0024,5691.914124098997,6313.466216667825,3128.734479
0.084,4178.541091,5846.904677501673,6591.03234405632,3142.102467
0.0845,4176.326874,5779.3722431250835,6916.119366352374,3145.0918365
0.085,4192.336364,2456.5363962608694,6953.549606895653,3174.0526905
0.0855,4177.635912,5642.149944794648,7161.017107602943,3085.0567920000003
0.086,4186.573168,5856.6735917939795,6665.5846404252825,3156.0076035
0.0865,4163.034848,5853.582037448829,6632.408426634916,3068.2675605
0.087,4153.412609,5801.212747555184,6670.015547195584,3173.340951
0.0875,4179.71192,5758.443837110367,5984.911177632106,3167.0914545
0.088,4190.356124,5810.867169886287,7126.43368517699,3223.8585285
0.0885,4205.609423,6018.384557312374,6436.689245221939,3050.9996145
0.089,4207.576427,5727.577391252843,6625.366116757325,3077.8609485
0.0895,4208.38726,6024.147431357859,6620.478174996655,3218.0453085
0.09,4198.550608,6005.537556100334,6905.38005115117,3072.9986475000005
0.0905,4226.670425,6130.883551994649,7433.027197237994,3121.8580755000003
0.091,4227.482725,5849.355300169231,6969.315360607759,3185.444451
0.0915,4245.586433,6174.254425182609,7357.909787589565,3092.5406940000003
0.092,4221.655694,6010.732136658863,7163.069686197994,3057.677913
0.0925,4276.835699,6147.841286153845,7218.791953692306,3123.7784745
0.093,4225.860833,6256.829119537792,7355.875255621004,3160.2466845
0.0935,4244.666136,6070.206427890302,7149.983938510235,3142.6304115000003
0.094,4254.274069,6357.2446537250835,7171.443950756522,3203.7411060000004
0.0945,4238.186383,6511.953658056187,6952.668364381806,3144.217434
0.095,4275.14452,6050.73922828428,7091.530104409363,3182.3660295
0.0955,4257.283328,6146.40698546087,7129.214974998261,3109.7894025
0.096,4281.208858,6222.3066653143815,7172.624183317057,3194.5079955
0.0965,4250.937998,6450.435478090971,6442.36831910796,3144.4766310000005
0.097,4250.711115,6252.386549604682,7581.522579945953,3210.1858215
0.0975,4281.856207,6503.074589431437,7424.1489593525075,3265.1798745
0.098,4272.86002,6270.9045806521735,7605.658405008695,3175.631436
0.0985,4279.90863,6224.988963808696,7607.312604181138,3134.502324
0.099,4262.150959,6432.738130381939,7438.702428833845,3230.75295
0.0995,4290.336812,6436.523316468227,7786.362429574849,3203.05038
0.1,4292.394766,6745.789973869565,7465.578033565217,3235.5104895
0.1005,4310.404456,6537.388567741806,7790.1428085187945,3128.3590380000005
0.101,4286.459645,6721.771408016055,8098.139050919733,3205.2306930000004
0.1015,4320.696074,6766.5228970301005,8011.467752349431,3225.323937
0.102,4316.598707,7051.887435476923,8220.57477446622,3064.5076935
0.1025,4332.263456,6940.564980020066,8277.32751639465,3232.7951325
0.103,4325.854955,7084.739161212709,7868.546020339799,3142.714782
0.1035,4298.096162,6818.513865632108,7954.806649278929,3170.1998655
0.104,4315.560725,7213.706258046153,8162.736663307692,3137.452335
0.1045,4360.925715,6901.594375113043,8077.2870687965205,3188.996814
0.105,4346.535922,7307.967710685617,8486.29127741137,3222.3903629999995
0.1055,4362.514531,7264.92423949699,7995.752327479866,3189.7998150000003
0.106,4353.177922,7116.637968404014,8225.260834988896,3200.062008
0.1065,4395.37448,7375.938268810702,8274.609163630501,3147.3304874999994
0.107,4315.50671,7382.083893218729,8373.729077032775,3079.5752565
0.1075,4340.115654,7218.875016829431,8244.626561567893,3175.905864
0.108,4380.018029,7004.339042402675,8044.964980710233,3253.6630815
0.1085,4378.429066,7421.673744912376,8644.362944827826,3215.418918
0.109,4407.352333,7361.958539648829,8258.561325943947,3651.227176500001
0.1095,4426.187939,7232.786842993979,8682.189013194915,3398.9684445000003
0.11,4348.639799,7493.615080294315,8452.997902882942,3647.7794115
0.1105,4398.738678,7461.4541717150505,8450.16151733806,3660.520521
0.111,4406.940486,7195.666617591305,8468.063151471304,3551.661327
0.1115,4432.11479,7592.988452805351,8203.943536971772,3383.536488
0.112,4428.396815,7306.494467840803,8371.774934601872,3299.618868
0.1125,4438.131547,7407.149766107023,8418.202953513044,3794.723037
0.113,4464.150224,7599.43729625418,7976.663515667959,3202.018068
0.1135,4473.684457,7730.7677414956515,8566.757825208295,3251.2127295
0.114,3933.919664,7511.07315115117,8433.039590557592,3600.4549665000004
0.1145,4300.221727,7337.790512313043,8911.377528753443,3960.5717235
0.115,4389.828337,7509.474685040133,8888.93053882943,3796.418475
0.1155,4521.175411,7552.282454769231,8533.807110596923,3983.277141
0.116,4435.174738,7771.421145765887,8298.292665415518,4167.498855
0.1165,4325.021238,7895.655034325084,8810.415707175383,4087.0775025
0.117,4554.899864,7558.549965778595,8828.678793000534,3528.6211935
0.1175,4518.828826,7706.310730434782,8727.319976869565,4272.327861
0.118,4498.517176,7665.192239471573,8476.108726925353,3710.3849685
0.1185,4280.700121,7660.068534709029,9085.897221523745,4389.038451
0.119,4605.653022,7905.8258982301,8863.159095838126,4357.2841725
0.1195,3943.824075,7575.2060358421395,8938.796025240401,4320.6186015
0.12,4708.678632,7685.917146531773,9037.356623882275,4115.6699475000005
0.1205,4589.92058,8010.386912508361,8913.279760919599,4527.042567
0.121,4640.430027,7932.180095711037,8800.85711484281,4531.423968
0.1215,4684.333172,8005.736130014715,8834.782291546755,4475.7584835
0.122,4710.058727,7864.310668835451,9016.24295240495,4698.077394
0.1225,4700.371594,8051.166827658863,9060.766521074247,4638.136333500001
0.123,4698.296477,8065.321767802007,8828.254325741003,4769.706072
0.1235,4707.967221,8148.81354729097,9165.180733473178,4622.557539
0.124,4716.270798,7823.132134913043,8330.169593626088,4949.5152705
0.1245,4563.323877,8417.829173967892,9264.912646214847,3251.827005
0.125,4752.360824,8077.741921662207,8851.344664259532,4857.6850665
0.1255,4721.133824,7824.144173340468,9521.451311451505,4726.0014615
0.126,4805.055262,8336.04748566622,9749.038800774983,5160.4229985
0.1265,4823.556311,8129.6807980214035,9363.308289198394,4949.083542
0.127,4808.889891,8227.864193153846,9052.233595267691,4548.5279655
0.1275,4794.879707,8251.874104080267,9283.304381367225,5136.8941395
0.128,4840.093527,8179.370683855518,9495.622337725485,4773.2739045
0.1285,4752.353147,8338.976922013377,9593.874911010034,5100.912993
0.129,4799.784256,8408.20976204214,9808.613653577659,5129.753600999999
0.1295,4782.385543,8389.475071852843,9759.692926264615,5092.5872925
0.13,4883.818424,8077.580390551839,9631.529261354513,5095.739191500001
0.1305,4896.472944,8500.935411095652,9316.60609889739,5198.0088735
0.131,4841.590917,8514.824871670902,9733.244869199196,4486.349239499999
0.1315,4863.470025,8682.028621501002,10046.891874460467,4867.3662285
0.132,4828.530584,8631.409344646823,10035.061331911304,5200.668381
0.1325,4916.694264,8707.567863270902,10100.018373022072,5336.5745505
0.133,4973.90053,8583.570940561873,10132.577133841874,5247.8151105
0.1335,4920.761127,8842.961037273577,9913.994378860736,5238.368109
0.134,4947.296774,8613.50968793311,9527.601097881205,5276.822061
0.1345,4959.075858,8608.247369505016,9867.957907667158,5387.383692
0.135,4963.444099,8607.22129051505,9573.22984141204,5397.9541305
0.1355,4993.073087,8592.662311641472,10181.940447618996,5522.918001
0.136,4953.967334,8910.601078916388,10002.155948977792,5435.0240025
0.1365,5015.581106,8709.114287644148,9853.460832619665,3947.890236
0.137,4839.237766,9032.761114843477,9612.300329471303,5522.457552
0.1375,4933.95896,9116.041701230768,10001.075254884281,5062.6613655
0.138,5074.26808,8790.060178093645,10322.307210965217,3289.62774
0.1385,5059.694806,8643.925687261539,10180.556204516923,4359.747873
0.139,5033.015013,9016.856303907023,10179.405890510769,3457.679532
0.1395,5045.560905,8910.915466140468,10443.313331161471,4665.757683
0.14,5107.761377,9093.233091080267,10216.566154260869,5534.1797385
0.1405,5130.591526,8711.257945369898,9430.126411557992,5067.9060735
0.141,5170.625001,9072.03373583545,9950.049535090702,5541.0147435
0.1415,5158.836632,9293.749598306355,9864.42993774983,5503.520562
0.142,5145.572773,9119.667258611371,10558.710775893913,5707.7469315
0.1425,5246.692533,9230.455796722408,10583.932789137123,3549.2165745
0.143,5141.776711,9061.833823414716,10271.89904405913,5491.799325
0.1435,5183.645012,4558.217111791304,10790.38865856,3869.3497155
0.144,5194.627322,8813.11926067224,10528.109796550769,4040.5087395
0.1445,5108.024819,8799.502898540468,10163.362678466354,5851.9580145
0.145,5286.985526,9506.613608595319,10748.844072694983,5466.5645655
0.1455,5205.233341,9515.17274678261,9863.14203744107,3767.5121265
0.146,5299.880121,9257.29701501806,10209.05303096468,4040.3747565
0.1465,5137.432982,2973.4705484441474,10181.748401316387,3950.530902
0.147,5239.992034,8932.443911541135,10861.609885339933,5832.703965
0.1475,5218.669038,1461.187461618729,10356.0110950903,5837.6723325
0.148,5249.386744,9297.315027197994,10393.242827836522,5841.0855045
0.1485,5384.036474,9534.502818614046,10874.364293821536,3347.70789
0.149,5359.530295,9519.895601359867,10520.938613058463,6044.0515185
0.1495,5395.809065,9393.736805265551,10844.958906958662,6009.74754
0.15,5469.876953,9732.799465,11122.4181432,6008.3068845
0.1505,5403.795069,9749.398251,10867.151724799998,3865.8913125
0.151,5348.365453,9055.644191,11077.7972228,5940.422154
0.1515,5482.100673,8875.244527,10916.252396,6032.988155999999
0.152,5516.171931,9192.878788,10616.8083154,6083.4626925
0.1525,5485.757259,9544.198156,10931.6056808,6124.716735
0.153,5572.181001,9788.627209,11092.334673,6159.919125
0.1535,5618.647463,9524.001429,11172.2027466,6171.314429999999
0.154,5587.797177,9614.625958,10985.4525116,6081.3710625
0.1545,5610.020049,9591.258469,11147.115971599998,3272.606304
0.155,5682.563845,9736.382989,11233.9955574,6396.898932
0.1555,5703.649089,9418.479126,10978.1718858,6217.588221
0.156,5723.783499,9635.302013,11237.6904626,4296.702432
0.1565,5724.226235,9695.155236,10820.3181548,6309.3124455
0.157,5592.801041,9090.302634,10898.9941452,6427.246008
0.1575,5702.516324,10161.25589,11099.1228838,6512.529645
0.158,5698.007474,9420.253063,11093.321885799998,6273.5594790000005
0.1585,5818.642855,9389.994162,10992.9938524,6512.870946000001
0.159,5853.59024,9130.958873,11399.9621722,6427.573119000001
0.1595,5794.254212,8777.345646,11212.347573,6463.464519000001
0.16,5811.182728,9615.297208,11005.1265884,6665.5421910000005
0.1605,5809.87288,9541.905749,11230.9075886,6576.891447
0.161,5720.89043,9504.308258,11288.109154,6412.450089
0.1615,5880.263317,9471.492565,11137.40677,6445.930926
0.162,5789.435164,9899.148392,11403.677509,6345.760926000001
0.1625,5818.448957,10105.02739,11144.9915752,6553.3080195
0.163,5860.810267,9877.385319,10895.921796199998,6517.221147
0.1635,5899.146012,9912.159946,11303.614826,6689.1416865
0.164,5795.229909,9725.945221,11028.9621554,6610.183494000001
0.1645,5946.424452,9451.631571,11237.150451799998,6694.080958500001
0.165,5935.219313,9555.824853,11378.4369412,6635.656353
0.1655,5876.689066,10169.60156,11113.7319202,6695.7555615
0.166,6064.186887,9439.831552,11388.2589982,6731.1938145
0.1665,6008.032096,9865.195966,11424.128750999998,6903.231342000001
0.167,6143.982484,9820.329009,11454.9751442,6714.5966295
0.1675,5903.687997,10083.3662,11071.1982584,6862.1983755
0.168,6116.348542,9530.264086,11047.2623156,6767.8087125
0.1685,6123.157231,9597.138201,11215.3426938,6924.7910715
0.169,5896.680842,9983.999113,11428.6024776,6713.3796165
0.1695,5952.431176,9546.485074,11173.1079572,6718.501855500001
0.17,6220.174356,9935.14618,11184.9974306,6930.5585295
0.1705,6132.322234,9334.723627,11204.7395124,6941.794174499999
0.171,6121.514221,8638.809394,10461.132287199998,4591.5007965
0.1715,6166.005775,9921.680683,11338.2078978,5020.634697
0.172,6265.473632,9628.89436,11399.9029578,6933.214944
0.1725,6128.971207,10186.53596,10903.743575199998,6978.211261500001
0.173,6231.46107,10301.48991,10851.7122546,6935.981778
0.1735,6049.826202,10161.11961,11366.9367112,6838.391422499999
0.174,6079.758849,9992.959782,11163.4667536,7190.7615255
0.1745,6277.230928,10331.51567,11204.4862552,6935.237634000001
0.175,6282.326831,10217.01238,11160.6270538,4064.3256135
0.1755,6317.530169,9798.1233,11411.3121276,6269.324994
0.176,6217.900284,9651.263103,11350.7851842,7269.784170000001
0.1765,6411.948391,9774.600128,11334.2598754,7198.055586
0.177,6326.889987,10155.4165,11074.801752,5373.692484
0.1775,6476.244908,10153.89007,11261.3603508,7041.1539465
0.178,6365.547347,9745.131245,11454.636438,7076.652319500001
0.1785,6263.999183,9507.177782,11413.7020438,6102.750999
0.179,6378.943718,10716.01513,11231.781729,5501.295657
0.1795,6177.591326,10526.04386,11136.203862,3152.9451405
0.18,6451.501024,10094.14577,11334.9856788,7346.786549999999
0.1805,6364.07207,9936.852477,11371.6048586,7180.00554
0.181,6470.834123,10192.25084,11365.2894264,7117.2668895
0.1815,6417.082019,10037.354,10938.275509,7189.5928875
0.182,6442.832607,10560.31155,11331.3350374,7017.057898500001
0.1825,6560.340245,10072.84458,11587.4345258,7223.4761625
0.183,6516.088217,9743.11322,11212.4520102,7407.7487505
0.1835,6712.77271,9915.147056,11528.9357764,7349.2694025
0.184,6633.510624,9780.280058,11210.9917738,3820.964835
0.1845,6624.55652,10254.23403,10667.4422442,7601.272929
0.185,6527.502237,10559.08173,10917.3452836,7273.2463245
0.1855,6528.686925,10133.83893,11494.4547956,7326.749325000001
0.186,6620.833155,3180.450333,11197.0692876,6147.1698345
0.1865,6637.086526,9928.796457,11263.393204,7292.368301999999
0.187,6672.11783,9866.797696,11425.6111536,7461.503984999999
0.1875,6552.803335,9093.533923,11347.9821042,7629.602173499999
0.188,6659.139049,10001.45939,11213.965791,1278.0289455000002
0.1885,6701.337882,10382.32828,11125.747675,4134.0612495000005
0.189,6597.713655,10537.86406,11388.6876152,6631.786767
0.1895,6647.24873,10257.28449,11288.407753,6954.970450499999
0.19,6706.087021,10372.66869,11165.3763102,7176.5228955
0.1905,6340.660445,10438.38286,11390.7397394,7185.092821499999
0.191,6529.043188,10329.06685,10993.0840488,7083.9048375
0.1915,6631.081907,10692.05128,11463.518761799998,7377.4931925
0.192,6593.034955,9967.778109,11088.7395528,7452.259578
0.1925,6574.072746,10544.88779,11041.0103454,7361.939413499999
0.193,6633.61512,6764.819217,11396.6817244,7274.855024999999
0.1935,6872.012639,10506.61813,11514.0955258,7359.642703500001
0.194,6748.131497,10662.30039,11227.26934,7449.607623
0.1945,6760.150339,10657.5491,11494.628287799998,7551.114588
0.195,6959.063895,10452.37738,11288.1841352,7254.9807555
0.1955,6798.45085,10652.11219,11254.0417738,7695.508642500001
0.196,6809.728175,10516.69943,11214.5566456,7252.998210000001
0.1965,6787.093396,10205.45184,10950.185757,7466.811809999999
0.197,6940.467778,10448.5679,10604.72126,7477.463001
0.1975,6837.852557,10391.21076,10912.9714022,7657.4340795
0.198,6901.705512,10783.31356,11466.1167558,7377.4963215
0.1985,6911.798663,10782.22496,11418.588132,7645.8350085
0.199,6920.982571,10276.17786,11002.041337,7614.9108345
0.1995,7069.264024,11043.61853,11379.2731416,7821.9328665
0.2,6962.587046,11054.59269,11267.670953,7595.719231500001
0.2005,7026.403234,10466.98133,11675.456680999998,7335.098540999999
0.201,7000.211897,10736.77277,11392.0226588,7699.7045145
0.2015,7137.54652,10964.54463,11247.5753124,7768.5559275
0.202,7192.978509,11163.53516,11112.2846744,7720.119038999999
0.2025,7122.70642,10848.17319,11184.5863444,7664.227446000001
0.203,7066.111189,7710.315303,11385.6091188,7830.83523
0.2035,7140.653006,11234.88419,11150.3626402,7613.273419499999
0.204,7082.23152,11076.77082,11268.8339862,7845.978747000001
0.2045,7061.224911,11322.66336,11677.7460464,7710.109170000001
0.205,7243.94214,11152.97268,11586.0784228,7786.4951085
0.2055,7187.163189,10707.63546,11495.9786676,7725.981807
0.206,7242.478205,10948.64209,11546.564064,7792.9229295
0.2065,7315.699037,10620.3189,11479.0748464,7613.0403525
0.207,7285.918025,11000.28931,11391.569042,7944.413989500001
0.2075,7403.645014,11377.38898,11074.0638176,7864.894732499999
0.208,7190.668191,10908.72508,11106.431707,7646.2410045
0.2085,7528.916996,10686.00604,11686.600841999998,7869.446907
0.209,7338.68233,11113.2261,11571.1449098,8003.139771
0.2095,7534.715073,11107.80365,11349.0549494,7628.1724335
0.21,7381.449558,10948.66964,11615.229703,7410.102207
0.2105,7478.317836,11525.8832,11440.8243124,7724.777277000001
0.211,7526.491928,11517.73779,11549.7837042,8140.733293499999
0.2115,7598.826368,10747.1857,11203.7980768,7818.3697935
0.212,7438.676174,7089.146762,11479.902772799998,7962.199974000001
