SAC Flow-T,,SAC Flow-G,,FlowRL,,DIME,,QSM,,SAC,,PPO,,MaxEntDP,,TD3,,Crossq,,SMPO,,,,QVPO,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,MIN,MAX,X,Y
0.31026253,2693.069307,0.332537788,3171.917192,0.400159109,1969.39694,0.548926014,1929.792979,0.38743039,2091.809181,0.306284805,2909.090909,0.92760541,414.0414041,0.418959663,3063.830231,0.519825117,1894.313966,,,,,,,0.707894737,3055.853441
0.312649165,2700.270027,0.335719968,3193.519352,0.404136834,1980.19802,0.552108194,1922.592259,0.38743039,2073.807381,0.30708035,2909.090909,0.873508353,410.4410441,0.42297334,3031.133217,0.530754509,2050.314479,,,,,,,0.713157895,3077.747989
0.3150358,2714.671467,0.342879873,3211.521152,0.412887828,1994.59946,0.560063644,1911.791179,0.38902148,2048.60486,0.31026253,2905.490549,0.828162291,396.039604,0.428737304,3194.430756,0.539381441,2162.774537,,,,,,,0.723684211,3062.109026
0.318217979,2729.072907,0.346857597,3215.121512,0.416865553,2005.40054,0.567223548,1904.590459,0.394590294,2016.20162,0.3150358,2873.087309,0.792362768,403.240324,0.435065943,3292.388443,0.550841648,2017.500779,,,,,,,0.730921053,3033.958892
0.321400159,2739.873987,0.354813047,3222.322232,0.426412092,2023.40234,0.570405728,1904.590459,0.397772474,2005.40054,0.317422434,2869.486949,0.767700875,403.240324,0.440240227,3346.797341,0.554273459,1930.361528,,,,,,,0.752631579,2990.169794
0.325377884,2768.676868,0.361177407,3229.522952,0.431185362,2027.0027,0.581543357,1904.590459,0.400159109,1998.19982,0.325377884,2822.682268,0.726332538,399.639964,0.449404746,3205.170012,0.561150626,1850.456793,,,,,,,0.769078947,3012.064343
0.328560064,2790.279028,0.368337311,3233.123312,0.435958632,2027.0027,0.591885442,1908.190819,0.404136834,1983.79838,0.327764519,2793.879388,0.69132856,399.639964,0.457999902,3096.214693,0.56692084,2057.311456,,,,,,,0.776315789,2993.297587
0.328560064,2819.081908,0.373110581,3233.123312,0.446300716,2001.80018,0.597454256,1908.190819,0.413683373,1962.19622,0.330946698,2765.076508,0.649960223,385.2385239,0.462003682,2994.552234,0.571528885,2166.170926,,,,,,,0.786184211,3008.93655
0.332537788,2833.483348,0.376292761,3211.521152,0.454256165,1983.79838,0.599840891,1900.990099,0.418456643,1962.19622,0.333333333,2732.673267,0.565632458,370.8370837,0.472920571,3063.4385,0.57900615,2267.750038,,,,,,,0.792105263,3005.808758
0.334924423,2858.685869,0.38265712,3197.119712,0.459029435,1976.59766,0.604614161,1897.389739,0.423229912,1969.39694,0.336515513,2693.069307,0.557677009,370.8370837,0.479786798,2907.308799,0.585899986,2303.997633,,,,,,,0.803947368,3021.447721
0.336515513,2865.886589,0.38743039,3193.519352,0.46459825,1969.39694,0.610182975,1893.789379,0.425616547,1972.9973,0.339697693,2646.264626,0.505966587,367.2367237,0.48726823,3037.925994,0.593905462,2086.153673,,,,,,,0.818421053,3008.93655
0.341288783,2891.089109,0.39061257,3200.720072,0.470962609,1990.9991,0.6141607,1890.189019,0.428798727,1994.59946,0.341288783,2628.262826,0.519490851,367.2367237,0.490721399,3099.606915,0.602512077,2057.053081,,,,,,,0.826315789,2962.01966
0.343675418,2912.691269,0.396976929,3200.720072,0.478918059,2016.20162,0.618138425,1890.189019,0.431185362,2009.0009,0.343675418,2577.857786,,,0.507342347,2914.368287,0.611707331,2129.581609,,,,,,,0.836184211,2974.530831
0.345266508,2945.094509,0.403341289,3189.918992,0.481304694,2023.40234,0.62211615,1900.990099,0.435163087,2041.40414,0.348448687,2541.854185,,,0.513063595,2780.025483,0.618028678,2176.722652,,,,,,,0.848026316,2993.297587
0.350835322,2970.29703,0.406523469,3186.318632,0.488464598,2034.20342,0.624502784,1908.190819,0.439936356,2070.207021,0.350039777,2531.053105,,,0.499890607,2990.647429,0.62952014,2249.23451,,,,,,,0.850657895,2980.786416
0.354813047,2991.89919,0.412887828,3215.121512,0.494828958,2041.40414,0.628480509,1915.391539,0.446300716,2099.009901,0.353221957,2516.651665,,,0.516525619,2903.412329,0.637583438,2434.293942,,,,,,,0.854605263,3008.93655
0.362768496,3002.70027,0.417661098,3229.522952,0.504375497,2041.40414,0.633253779,1926.192619,0.450278441,2109.810981,0.355608592,2516.651665,,,0.518256632,2965.105752,0.639308199,2452.430241,,,,,,,0.875657895,2990.169794
0.357995227,3002.70027,0.422434368,3247.524752,0.512330947,2045.0045,0.636435959,1933.393339,0.452665076,2113.411341,0.361972951,2520.252025,,,0.521136269,3030.4206,0.643294789,2230.985692,,,,,,,0.8875,3008.93655
0.368337311,3002.70027,0.426412092,3265.526553,0.516308671,2045.0045,0.640413683,1947.794779,0.45823389,2113.411341,0.369928401,2541.854185,,,0.531469209,3030.345588,0.649014474,2085.753608,,,,,,,0.901315789,3002.680965
0.372315036,2999.09991,0.431185362,3279.927993,0.522673031,2041.40414,0.644391408,1962.19622,0.46141607,2106.210621,0.373906126,2552.655266,,,0.533775836,3102.924124,0.650731943,2053.073263,,,,,,,0.905921053,3012.064343
0.37947494,2991.89919,0.438345267,3305.130513,0.525059666,2030.60306,0.649960223,1976.59766,0.463802705,2106.210621,0.376292761,2563.456346,,,0.53608038,3160.983619,0.658799408,2267.170777,,,,,,,0.910526316,3005.808758
0.38424821,2991.89919,0.442322991,3315.931593,0.529832936,2027.0027,0.657120127,1994.59946,0.46618934,2106.210621,0.38424821,2599.459946,,,0.538966789,3273.485351,0.661680087,2339.745146,,,,,,,0.918421053,3033.958892
0.389817025,2973.89739,0.449482896,3333.933393,0.53540175,2027.0027,0.661097852,2001.80018,0.470167064,2131.413141,0.3858393,2624.662466,,,0.542418916,3327.906751,0.663987235,2415.953442,,,,,,,0.940789474,3043.34227
0.395385839,2955.89559,0.455847255,3348.334833,0.54017502,2037.80378,0.667462212,2009.0009,0.474940334,2163.816382,0.38902148,2653.465347,,,0.549887846,3371.409699,0.667396647,2172.734499,,,,,,,0.948026316,3058.981233
0.403341289,2952.29523,0.465393795,3359.135914,0.548926014,2045.0045,0.671439936,2009.0009,0.477326969,2174.617462,0.38902148,2675.067507,,,0.555611699,3255.215697,0.670258053,2111.007738,,,,,,,0.954605263,3084.003575
0.405727924,2948.694869,0.470962609,3337.533753,0.555290374,2048.60486,0.674622116,2005.40054,0.480509149,2185.418542,0.396181384,2714.671467,,,0.561920022,3211.612732,0.681192132,2299.676093,,,,,,,0.963815789,3102.770331
0.410501193,2937.893789,0.474940334,3333.933393,0.559268099,2048.60486,0.679395386,1998.19982,0.482100239,2185.418542,0.399363564,2743.474347,,,0.565377359,3302.331736,0.68580174,2419.424843,,,,,,,0.975,3109.025916
0.415274463,2927.092709,0.480509149,3319.531953,0.564836913,2059.405941,0.683373111,1990.9991,0.486873508,2174.617462,0.400954654,2793.879388,,,0.570552163,3360.370394,0.690983838,2528.280146,,,,,,,0.993421053,3155.942806
0.418456643,2923.492349,0.489260143,3305.130513,0.568814638,2070.207021,0.68973747,1983.79838,0.490851233,2160.216022,0.404136834,2829.882988,,,0.576296853,3389.366803,0.699035676,2633.484851,,,,,,,1,3171.581769
0.421638823,2916.291629,0.497215593,3294.329433,0.575178998,2084.608461,0.69451074,1980.19802,0.494033413,2145.814581,0.409705648,2880.288029,,,0.591798867,3407.403086,0.704179225,2473.737893,,,,,,,,
0.423229912,2930.693069,0.501988862,3290.729073,0.582338902,2099.009901,0.698488465,1976.59766,0.496420048,2127.812781,0.412887828,2909.090909,,,0.605571432,3374.635227,0.709880157,2197.834438,,,,,,,,
0.426412092,2941.494149,0.509944312,3276.327633,0.586316627,2113.411341,0.700079554,1976.59766,0.499602228,2124.212421,0.416865553,2941.494149,,,0.612452766,3323.768575,0.713309364,2092.546385,,,,,,,,
0.429594272,2952.29523,0.514717582,3265.526553,0.589498807,2117.011701,0.713603819,1972.9973,0.503579952,2117.011701,0.424025457,3002.70027,,,0.619327848,3229.344799,0.717940851,2364.745068,,,,,,,,
0.430389817,2970.29703,0.519490851,3265.526553,0.592680986,2124.212421,0.706443914,1980.19802,0.506762132,2113.411341,0.428798727,3042.30423,,,0.624490672,3203.898971,0.723123469,2477.23013,,,,,,,,
0.431980907,2981.09811,0.525855211,3269.126913,0.598249801,2131.413141,0.719172633,1965.79658,0.510739857,2102.610261,0.432776452,3078.307831,,,0.640005188,3309.049501,0.732314035,2517.090816,,,,,,,,
0.434367542,2991.89919,0.529832936,3258.325833,0.603818616,2131.413141,0.723150358,1965.79658,0.517899761,2066.606661,0.434367542,3092.709271,,,0.64804244,3312.620918,0.742052607,2375.45932,,,,,,,,
0.437549722,3027.90279,0.53540175,3233.123312,0.611774065,2106.210621,0.727128083,1969.39694,0.520286396,2052.205221,0.442322991,3110.711071,,,0.653189115,3174.652521,0.75072017,2771.040681,,,,,,,,
0.440731901,3049.50495,0.53699284,3229.522952,0.621320605,2081.008101,0.730310263,1969.39694,0.522673031,2037.80378,0.447891806,3107.110711,,,0.658379547,3341.583988,0.761632892,2810.888864,,,,,,,,
0.446300716,3074.707471,0.545743835,3211.521152,0.625298329,2073.807381,0.733492442,1980.19802,0.528241846,2005.40054,0.449482896,3089.108911,,,0.661826465,3359.707786,0.772562805,2970.519137,,,,,,,,
0.447096261,3092.709271,0.551312649,3200.720072,0.631662689,2059.405941,0.738265712,1987.39874,0.533015115,1987.39874,0.451869531,3067.506751,,,0.6704211,3247.122707,0.785735792,2759.897192,,,,,,,,
0.450278441,3114.311431,0.557677009,3200.720072,0.635640414,2045.0045,0.741447892,1994.59946,0.53858393,1987.39874,0.460620525,2995.49955,,,0.673857079,3189.021538,0.804094003,2679.90911,,,,,,,,
0.452665076,3150.315032,0.564041368,3197.119712,0.639618138,2037.80378,0.746221161,2005.40054,0.542561655,1976.59766,0.462211615,2945.094509,,,0.688213593,3225.214957,0.823615946,2708.805503,,,,,,,,
0.459029435,3200.720072,0.570405728,3197.119712,0.643595863,2027.0027,0.749403341,2009.0009,0.542561655,1976.59766,0.463802705,2909.090909,,,0.691664678,3272.376837,0.829356468,2708.763829,,,,,,,,
0.46141607,3229.522952,0.575974543,3207.920792,0.648369133,2045.0045,0.754972156,2016.20162,0.545743835,1987.39874,0.46618934,2851.485149,,,0.701985637,3188.817338,0.840271274,2763.131054,,,,,,,,
0.466984885,3261.926193,0.579952267,3236.723672,0.655529037,2048.60486,0.758154336,2023.40234,0.548926014,1994.59946,0.46778043,2808.280828,,,0.706001398,3170.639365,0.847167714,2817.52745,,,,,,,,
0.471758154,3269.126913,0.585521082,3254.725473,0.656324582,2084.608461,0.759745426,2030.60306,0.552903739,2009.0009,0.469371519,2783.078308,,,0.677295141,3145.43941,0.849367032,2142.375368,,,,,,,,
0.476531424,3279.927993,0.589498807,3269.126913,0.660302307,2091.809181,0.767700875,2045.0045,0.556085919,2019.80198,0.471758154,2757.875788,,,0.713475537,3250.439916,0.860880373,2367.337158,,,,,,,,
0.483691329,3279.927993,0.592680986,3287.128713,0.664280032,2124.212421,0.770883055,2055.805581,0.558472554,2019.80198,0.474144789,2721.872187,,,0.716931832,3333.899398,0.862638473,2617.778116,,,,,,,,
0.487669053,3279.927993,0.596658711,3287.128713,0.670644391,2138.613861,0.77326969,2059.405941,0.560063644,2001.80018,0.474940334,2700.270027,,,0.719231166,3355.66129,0.870696041,2762.910184,,,,,,,,
0.490055688,3269.126913,0.601431981,3276.327633,0.677008751,2142.214221,0.778838504,2070.207021,0.563245823,1983.79838,0.476531424,2667.866787,,,0.726113541,3312.054159,0.882768849,2886.23452,,,,,,,,
0.495624503,3236.723672,0.60779634,3269.126913,0.677804296,2142.214221,0.782816229,2070.207021,0.568814638,1969.39694,0.478918059,2657.065707,,,0.731834269,3174.081595,0.890197668,2650.245926,,,,,,,,
0.501193317,3211.521152,0.61256961,3261.926193,0.683373111,2156.615662,0.789180589,2070.207021,0.571996818,1962.19622,0.485282418,2613.861386,,,0.732401028,3123.260783,0.892492835,2642.969736,,,,,,,,
0.505171042,3189.918992,0.62211615,3258.325833,0.687350835,2163.816382,0.793953858,2063.006301,0.575178998,1954.9955,0.489260143,2574.257426,,,0.727823196,3224.92741,0.900555612,2824.399407,,,,,,,,
0.509148767,3168.316832,0.631662689,3243.924392,0.693715195,2171.017102,0.799522673,2055.805581,0.578361177,1954.9955,0.492442323,2552.655266,,,0.74043828,3126.832201,0.907414025,2613.823302,,,,,,,,
0.514717582,3146.714671,0.638027049,3243.924392,0.696897375,2181.818182,0.805091488,2048.60486,0.583134447,1962.19622,0.495624503,2523.852385,,,0.745040595,3195.764307,0.91256643,2515.782269,,,,,,,,
0.521877486,3146.714671,0.645186953,3251.125113,0.69769292,2181.818182,0.809069212,2041.40414,0.584725537,1965.79658,0.498011138,2513.051305,,,0.750213316,3239.283925,0.920578678,2345.125192,,,,,,,,
0.526650756,3157.515752,0.653142403,3261.926193,0.703261734,2185.418542,0.811455847,2041.40414,0.591089897,1969.39694,0.504375497,2520.252025,,,0.758254735,3271.893424,0.927468346,2352.334705,,,,,,,,
0.529037391,3164.716472,0.657915672,3279.927993,0.706443914,2167.416742,0.813842482,2041.40414,0.592680986,1969.39694,0.509944312,2567.056706,,,0.765721061,3297.247571,0.939539591,2464.769759,,,,,,,,
0.533015115,3171.917192,0.664280032,3297.929793,0.709626094,2145.814581,0.817024662,2041.40414,0.594272076,1958.59586,0.512330947,2595.859586,,,0.771465229,3322.614219,0.955045773,2511.844125,,,,,,,,
0.53858393,3168.316832,0.667462212,3305.130513,0.713603819,2131.413141,0.820206842,2041.40414,0.598249801,1936.993699,0.514717582,2624.662466,,,0.782933251,3231.786865,0.97802401,2624.199999,,,,,,,,
0.540970565,3153.915392,0.672235481,3301.530153,0.716785998,2124.212421,0.824184566,2041.40414,0.599045346,1933.393339,0.516308671,2657.065707,,,0.784654365,3224.514843,0.980903127,2685.885087,,,,,,,,
0.550517104,3186.318632,0.677804296,3305.130513,0.719172633,2120.612061,0.828957836,2045.0045,0.602227526,1933.393339,0.519490851,2721.872187,,,0.788107534,3286.195763,0.992387297,2707.580302,,,,,,,,
0.557677009,3200.720072,0.6849642,3315.931593,0.723150358,2117.011701,0.832935561,2052.205221,0.606205251,1944.194419,0.521877486,2750.675068,,,0.79498991,3242.588632,0.999275923,2707.530294,,,,,,,,
0.564836913,3204.320432,0.68973747,3326.732673,0.727128083,2124.212421,0.836117741,2052.205221,0.60938743,1958.59586,0.521877486,2772.277228,,,0.800144399,3159.066639,1.000999122,2714.777313,,,,,,,,
0.571996818,3189.918992,0.695306285,3337.533753,0.728719173,2135.013501,0.837708831,2055.805581,0.6141607,1969.39694,0.523468576,2833.483348,,,0.803009971,3126.37796,,,,,,,,,,
0.579156722,3168.316832,0.700079554,3351.935194,0.733492442,2160.216022,0.836117741,2059.405941,0.618138425,1976.59766,0.523468576,2844.284428,,,0.80702469,3100.940466,,,,,,,,,,
0.587112172,3150.315032,0.704852824,3359.135914,0.736674622,2167.416742,0.844868735,2063.006301,0.62211615,1980.19802,0.524264121,2883.888389,,,0.81219064,3097.2732,,,,,,,,,,
0.588703262,3146.714671,0.709626094,3351.935194,0.743038982,2185.418542,0.85043755,2059.405941,0.630071599,1980.19802,0.526650756,2916.291629,,,0.815076007,3202.515411,,,,,,,,,,
0.595863166,3132.313231,0.715194909,3348.334833,0.748607796,2196.219622,0.857597454,2041.40414,0.632458234,1980.19802,0.527446301,2937.893789,,,0.820822259,3242.401101,,,,,,,,,,
0.599045346,3146.714671,0.718377088,3348.334833,0.755767701,2199.819982,0.861575179,2023.40234,0.634049324,1980.19802,0.528241846,2945.094509,,,0.831156241,3249.585609,,,,,,,,,,
0.604614161,3153.915392,0.726332538,3351.935194,0.759745426,2210.621062,0.866348449,1998.19982,0.637231504,1994.59946,0.530628481,2959.49595,,,0.841491265,3264.029638,,,,,,,,,,
0.613365155,3150.315032,0.730310263,3380.738074,0.764518695,2246.624662,0.870326173,1983.79838,0.639618138,2019.80198,0.533015115,2981.09811,,,0.854704884,3336.528995,,,,,,,,,,
0.61893397,3175.517552,0.735083532,3384.338434,0.76531424,2250.225023,0.873508353,1976.59766,0.642800318,2027.0027,0.537788385,3078.307831,,,0.860994454,3162.25466,,,,,,,,,,
0.622911695,3189.918992,0.739061257,3380.738074,0.769291965,2232.223222,0.883054893,1951.39514,0.645186953,2030.60306,0.537788385,3085.508551,,,0.871889465,3078.690994,,,,,,,,,,
0.626889419,3207.920792,0.746221161,3373.537354,0.77486078,2221.422142,0.890214797,1940.594059,0.644391408,2030.60306,0.53221957,3049.50495,,,0.877067395,3158.508214,,,,,,,,,,
0.634049324,3225.922592,0.752585521,3369.936994,0.780429594,2210.621062,0.897374702,1929.792979,0.653937947,2037.80378,0.53221957,3017.10171,,,0.883402807,3303.652785,,,,,,,,,,
0.644391408,3233.123312,0.756563246,3395.139514,0.784407319,2203.420342,0.902147971,1929.792979,0.663484487,2034.20342,0.53221957,2999.09991,,,0.894306152,3278.165283,,,,,,,,,,
0.649164678,3225.922592,0.760540971,3413.141314,0.789180589,2196.219622,0.909307876,1926.192619,0.669848846,2027.0027,0.537788385,3110.711071,,,0.90118436,3205.520069,,,,,,,,,,
0.653937947,3207.920792,0.766109785,3416.741674,0.793158313,2192.619262,0.918854415,1915.391539,0.669848846,2027.0027,0.537788385,3164.716472,,,0.910363987,3169.155789,,,,,,,,,,
0.657915672,3193.519352,0.769291965,3413.141314,0.796340493,2192.619262,0.92283214,1911.791179,0.671439936,2027.0027,0.542561655,3193.519352,,,0.926450472,3259.78311,,,,,,,,,,
0.661893397,3182.718272,0.774065235,3402.340234,0.799522673,2167.416742,0.92601432,1911.791179,0.678599841,2030.60306,0.547334924,3233.123312,,,0.930462065,3212.567055,,,,,,,,,,
0.663484487,3143.114311,0.777247414,3395.139514,0.802704853,2138.613861,0.9291965,1908.190819,0.681782021,2030.60306,0.551312649,3269.126913,,,0.939638566,3154.424213,,,,,,,,,,
0.669848846,3132.313231,0.783611774,3395.139514,0.804295943,2131.413141,0.933969769,1904.590459,0.684168656,2027.0027,0.556085919,3301.530153,,,0.951134717,3259.603914,,,,,,,,,,
0.676213206,3132.313231,0.785998409,3405.940594,0.808273667,2124.212421,0.937151949,1904.590459,0.685759745,2016.20162,0.565632458,3369.936994,,,0.955725051,3245.051534,,,,,,,,,,
0.680986476,3146.714671,0.789976134,3409.540954,0.813046937,2109.810981,0.941925219,1904.590459,0.68973747,1994.59946,0.562450278,3341.134113,,,0.960889437,3230.494987,,,,,,,,,,
0.683373111,3121.512151,0.793953858,3409.540954,0.816229117,2106.210621,0.945107399,1911.791179,0.69132856,1980.19802,0.572792363,3315.931593,,,0.971804764,3288.491972,,,,,,,,,,
0.690533015,3114.311431,0.799522673,3409.540954,0.821797932,2099.009901,0.948289578,1926.192619,0.695306285,1976.59766,0.580747812,3265.526553,,,0.983292059,3331.965749,,,,,,,,,,
0.69769292,3117.911791,0.802704853,3391.539154,0.824980111,2099.009901,0.953062848,1951.39514,0.69769292,1969.39694,0.585521082,3240.324032,,,0.985014737,3335.583007,,,,,,,,,,
0.702466189,3132.313231,0.805887033,3377.137714,0.825775656,2102.610261,0.957836118,1965.79658,0.704057279,1969.39694,0.589498807,3218.721872,,,0.993049905,3324.635383,,,,,,,,,,
0.708830549,3150.315032,0.811455847,3348.334833,0.835322196,2091.809181,0.961813842,1980.19802,0.710421639,1969.39694,0.594272076,3215.121512,,,0.997641802,3320.972284,,,,,,,,,,
0.712808274,3161.116112,0.814638027,3333.933393,0.840095465,2081.008101,0.965791567,1994.59946,0.712808274,1962.19622,0.599840891,3215.121512,,,1.001660167,3320.943113,,,,,,,,,,
0.715990453,3153.915392,0.817820207,3315.931593,0.84566428,2081.008101,0.970564837,2012.60126,0.716785998,1933.393339,0.606205251,3225.922592,,,,,,,,,,,,,,
0.720763723,3193.519352,0.824980111,3301.530153,0.84884646,2084.608461,0.974542562,2023.40234,0.720763723,1911.791179,0.60938743,3233.123312,,,,,,,,,,,,,,
0.720763723,3197.119712,0.829753381,3297.929793,0.85361973,2109.810981,0.980111376,2030.60306,0.723945903,1893.789379,0.616547335,3247.524752,,,,,,,,,,,,,,
0.729514718,3233.123312,0.836913286,3301.530153,0.854415274,2113.411341,0.982498011,2034.20342,0.725536993,1868.586859,0.622911695,3269.126913,,,,,,,,,,,,,,
0.734287987,3233.123312,0.841686555,3305.130513,0.856801909,2124.212421,0.984089101,2037.80378,0.727128083,1861.386139,0.630867144,3297.929793,,,,,,,,,,,,,,
0.739061257,3222.322232,0.84407319,3308.730873,0.863961814,2138.613861,0.986475736,2041.40414,0.729514718,1861.386139,0.635640414,3312.331233,,,,,,,,,,,,,,
0.739856802,3222.322232,0.849642005,3323.132313,0.866348449,2142.214221,0.989657916,2041.40414,0.732696897,1861.386139,0.642800318,3330.333033,,,,,,,,,,,,,,
0.752585521,3233.123312,0.857597454,3355.535554,0.871917263,2124.212421,0.994431185,2041.40414,0.735879077,1864.986499,0.645982498,3312.331233,,,,,,,,,,,,,,
0.757358791,3243.924392,0.85361973,3351.935194,0.880668258,2077.407741,0.99522673,2041.40414,0.737470167,1864.986499,0.651551313,3287.128713,,,,,,,,,,,,,,
0.76372315,3254.725473,0.862370724,3384.338434,0.883054893,2066.606661,,,0.740652347,1868.586859,0.659506762,3233.123312,,,,,,,,,,,,,,
0.77486078,3240.324032,0.871121718,3387.938794,0.875894988,2102.610261,,,0.743038982,1864.986499,0.670644391,3182.718272,,,,,,,,,,,,,,
0.781225139,3225.922592,0.878281623,3387.938794,0.887828162,2045.0045,,,0.747016706,1828.982898,0.674622116,3161.116112,,,,,,,,,,,,,,
0.789976134,3211.521152,0.885441527,3387.938794,0.890214797,2045.0045,,,0.750198886,1807.380738,0.680986476,3135.913591,,,,,,,,,,,,,,
0.796340493,3182.718272,0.890214797,3395.139514,0.895783612,2030.60306,,,0.753381066,1800.180018,0.685759745,3128.712871,,,,,,,,,,,,,,
0.802704853,3150.315032,0.895783612,3391.539154,0.901352426,2019.80198,,,0.758154336,1800.180018,0.692124105,3128.712871,,,,,,,,,,,,,,
0.807478123,3128.712871,0.901352426,3405.940594,0.904534606,2019.80198,,,0.76213206,1800.180018,0.698488465,3135.913591,,,,,,,,,,,,,,
0.813046937,3103.510351,0.905330151,3427.542754,0.908512331,2016.20162,,,0.762927605,1825.382538,0.704852824,3146.714671,,,,,,,,,,,,,,
0.817820207,3060.306031,0.907716786,3438.343834,0.913285601,2009.0009,,,0.76531424,1839.783978,0.707239459,3146.714671,,,,,,,,,,,,,,
0.825775656,3013.50135,0.911694511,3449.144914,0.914081146,2009.0009,,,0.767700875,1846.984698,0.711217184,3117.911791,,,,,,,,,,,,,,
0.830548926,3002.70027,0.91646778,3456.345635,0.91805887,2009.0009,,,0.772474145,1850.585059,0.716785998,3103.510351,,,,,,,,,,,,,,
0.837708831,3031.50315,0.92124105,3441.944194,0.920445505,2023.40234,,,0.774065235,1854.185419,0.721559268,3085.508551,,,,,,,,,,,,,,
0.84725537,3067.506751,0.923627685,3434.743474,0.923627685,2048.60486,,,0.779634049,1843.384338,0.724741448,3081.908191,,,,,,,,,,,,,,
0.861575179,3078.307831,0.928400955,3413.141314,0.92442323,2052.205221,,,0.782020684,1843.384338,0.728719173,3096.309631,,,,,,,,,,,,,,
0.861575179,3078.307831,0.936356404,3395.139514,0.929992045,2120.612061,,,0.789180589,1854.185419,0.731901352,3103.510351,,,,,,,,,,,,,,
0.868735084,3157.515752,0.937947494,3395.139514,0.930787589,2127.812781,,,0.792362768,1872.187219,0.734287987,3103.510351,,,,,,,,,,,,,,
0.878281623,3135.913591,0.944311854,3391.539154,0.933174224,2138.613861,,,0.796340493,1882.988299,0.736674622,3103.510351,,,,,,,,,,,,,,
0.887032617,3099.909991,0.949880668,3369.936994,0.935560859,2153.015302,,,0.801909308,1890.189019,0.741447892,3092.709271,,,,,,,,,,,,,,
0.892601432,3096.309631,0.955449483,3337.533753,0.937947494,2167.416742,,,0.805091488,1879.387939,0.751789976,3074.707471,,,,,,,,,,,,,,
0.903739061,3114.311431,0.961813842,3294.329433,0.940334129,2178.217822,,,0.812251392,1832.583258,0.754972156,3071.107111,,,,,,,,,,,,,,
0.906125696,3128.712871,0.967382657,3261.926193,0.943516309,2189.018902,,,0.813046937,1828.982898,0.757358791,3074.707471,,,,,,,,,,,,,,
0.914081146,3114.311431,0.971360382,3247.524752,0.947494033,2196.219622,,,0.808273667,1850.585059,0.760540971,3081.908191,,,,,,,,,,,,,,
0.920445505,3128.712871,0.976929196,3243.924392,0.951471758,2199.819982,,,0.821797932,1821.782178,0.76690533,3110.711071,,,,,,,,,,,,,,
0.925218775,3150.315032,0.983293556,3236.723672,0.958631663,2214.221422,,,0.831344471,1832.583258,0.76849642,3121.512151,,,,,,,,,,,,,,
0.928400955,3171.917192,0.989657916,3236.723672,0.963404932,2228.622862,,,0.837708831,1814.581458,0.7716786,3107.110711,,,,,,,,,,,,,,
0.933174224,3186.318632,0.99363564,3240.324032,0.968973747,2228.622862,,,0.837708831,1814.581458,0.77486078,3096.309631,,,,,,,,,,,,,,
0.937947494,3164.716472,0.997613365,3240.324032,0.972951472,2228.622862,,,0.84407319,1854.185419,0.781225139,3078.307831,,,,,,,,,,,,,,
0.941129674,3161.116112,,,0.974542562,2181.818182,,,0.84725537,1875.787579,0.786793954,3063.906391,,,,,,,,,,,,,,
0.945107399,3164.716472,,,0.976929196,2163.816382,,,0.85202864,1904.590459,0.794749403,3049.50495,,,,,,,,,,,,,,
0.951471758,3186.318632,,,0.980111376,2160.216022,,,0.856006364,1933.393339,0.800318218,3038.70387,,,,,,,,,,,,,,
0.959427208,3222.322232,,,0.983293556,2156.615662,,,0.859188544,1947.794779,0.805887033,3031.50315,,,,,,,,,,,,,,
0.964996022,3225.922592,,,0.988862371,2153.015302,,,0.860779634,1958.59586,0.815433572,3024.30243,,,,,,,,,,,,,,
0.973747017,3229.522952,,,0.990453461,2153.015302,,,0.863166269,1962.19622,0.818615752,3024.30243,,,,,,,,,,,,,,
0.983293556,3225.922592,,,0.992840095,2153.015302,,,0.867143994,1962.19622,0.824184566,3031.50315,,,,,,,,,,,,,,
0.990453461,3225.922592,,,0.928400955,2084.608461,,,0.867143994,1962.19622,0.825775656,3035.10351,,,,,,,,,,,,,,
0.99522673,3225.922592,,,,,,,0.871121718,1940.594059,0.829753381,3067.506751,,,,,,,,,,,,,,
0.996022275,3229.522952,,,,,,,0.871917263,1940.594059,0.836117741,3096.309631,,,,,,,,,,,,,,
0.99522673,3215.121512,,,,,,,0.878281623,1958.59586,0.837708831,3103.510351,,,,,,,,,,,,,,
,,,,,,,,0.879077168,1958.59586,0.841686555,3107.110711,,,,,,,,,,,,,,
,,,,,,,,0.884645982,1965.79658,0.849642005,3107.110711,,,,,,,,,,,,,,
,,,,,,,,0.887828162,1965.79658,0.856801909,3096.309631,,,,,,,,,,,,,,
,,,,,,,,0.894192522,1944.194419,0.863166269,3081.908191,,,,,,,,,,,,,,
,,,,,,,,0.896579157,1940.594059,0.870326173,3056.705671,,,,,,,,,,,,,,
,,,,,,,,0.911694511,1911.791179,0.873508353,3035.10351,,,,,,,,,,,,,,
,,,,,,,,0.902943516,1922.592259,0.876690533,3017.10171,,,,,,,,,,,,,,
,,,,,,,,0.911694511,1904.590459,0.883850438,2988.29883,,,,,,,,,,,,,,
,,,,,,,,0.91805887,1882.988299,0.886237072,2977.49775,,,,,,,,,,,,,,
,,,,,,,,0.923627685,1872.187219,0.887828162,2973.89739,,,,,,,,,,,,,,
,,,,,,,,0.92601432,1868.586859,0.888623707,2973.89739,,,,,,,,,,,,,,
,,,,,,,,0.932378679,1861.386139,0.891805887,2970.29703,,,,,,,,,,,,,,
